,ord,information
9706,tarif,4.57822787093004
2320,fjers,4.578190305781608
3423,higen,4.578099961907261
8940,spast,4.578098959173736
9165,strut,4.578053551908518
4329,kegle,4.577931909769126
483,armer,4.577783288722126
11661,ølkar,4.57756573225204
11234,vulfe,4.577325931504731
1956,elite,4.577286396889552
9648,tabte,4.577211833286797
2214,felte,4.576783449901842
1390,bøvse,4.576589220303311
7612,reces,4.576587548840311
3696,hædre,4.576394849459015
7695,riger,4.576170535066784
2912,glede,4.576045766290932
4580,knubs,4.575981272168752
369,amoks,4.575920236488386
4640,kojen,4.57566852747669
377,anbor,4.575552426681944
4864,kulle,4.575545746971547
8375,skiml,4.575530100287513
11635,øjnet,4.575471106721749
697,befar,4.5752454292757445
2405,fluks,4.57520391925835
1393,capes,4.575096087643341
1779,dyble,4.574475068320028
1359,bøgen,4.5744729808099525
1717,dukat,4.574238418964985
10251,tælle,4.57417151860806
7463,påske,4.5740853480231864
3042,grimt,4.573907672769158
7407,påens,4.573899402702132
8536,skænd,4.573849077875533
2528,fosse,4.573831182685873
11643,ølbas,4.573667790782078
11132,vives,4.573665582547703
4601,knægs,4.573634174108603
10796,uskye,4.573596019678735
984,blivs,4.573395314148342
1771,dvæls,4.572794617547838
1724,dulmt,4.572703149023183
9907,togte,4.572693770344361
5976,myget,4.572131795446016
11574,ætløs,4.572055048165142
8606,slids,4.57190759323316
2967,gnisk,4.571852296370453
3204,gæven,4.571791764479913
5740,melig,4.571627268819362
5265,liede,4.571357742906543
1348,bævre,4.571292093249217
801,beryl,4.571104629277809
2670,fæned,4.5707388012971215
9004,spræk,4.570655736348354
9519,særny,4.5706369335268455
5984,mynde,4.570541787326601
1538,dilds,4.570297934969498
753,belig,4.570291125605096
7529,radio,4.57016426330806
19,aands,4.570125016396885
10293,tøjrs,4.570021606715033
4185,jærns,4.5698150036415575
10135,tvand,4.569717427647942
4902,kvabe,4.569644764015032
9320,svalp,4.569241690193771
9453,såbar,4.569132626245097
1106,brang,4.569106590517411
664,batte,4.5684623696227
6432,oblat,4.568428879568088
821,beslå,4.568376076465927
922,bison,4.5680715218669405
4131,jotas,4.567892707174137
8511,skådt,4.567808363084695
3264,halms,4.567758832846028
2754,gambe,4.5676350231971234
10976,vegen,4.5676274634495515
3000,gorge,4.567307660415579
8013,røjen,4.567000286328561
10923,vankl,4.566646661809865
3078,grynt,4.56654836627354
6455,okker,4.566303614335401
1185,brølt,4.56622709573103
7898,rygve,4.566211137603116
6808,opsit,4.565834058069881
2253,fikst,4.565759553319268
3311,hases,4.565725548618899
5232,leral,4.565684885546226
4594,knyge,4.565488237952582
4964,kvæts,4.565421499992903
5136,lakke,4.564784840916277
4874,kulør,4.564674659367792
6338,nyses,4.564523432465449
2029,enrum,4.5644860526495155
11228,vujer,4.564338046918691
6172,nedlå,4.56421758696042
350,alvej,4.564137663512748
11046,vigsl,4.5640986852067105
5296,linen,4.563970332781281
4673,konti,4.563811802240196
1304,bådte,4.56367859597078
11295,vægts,4.563554183472898
9878,tjeld,4.563079930708523
5217,lejet,4.562986208471512
10907,valør,4.562812780423051
7776,rogås,4.562763882041013
203,afses,4.562321854677952
2690,føden,4.562237669329737
10337,ubøre,4.562086928101588
1233,bundt,4.562037111380374
626,banje,4.562003202334553
6119,naivt,4.5619879700109385
4901,kutte,4.5619572524222445
9612,sørov,4.5614906291579125
1383,børtl,4.561292668589471
5255,lidde,4.561052256813512
10593,udyrs,4.5609829597526375
8369,skift,4.560901319029142
4026,istag,4.560728051710412
6283,notet,4.5607240374866
5654,malle,4.56070123223038
5734,melde,4.56048020764541
8971,spion,4.560277365173682
4800,kråbe,4.559997451284298
6419,nørkl,4.559718409564472
7227,polsk,4.559596899514775
1114,brede,4.559567973451152
2234,fibel,4.559465150369851
4979,kypet,4.559357978371197
8043,sabbe,4.55859222568669
7272,prene,4.558578577221052
963,bland,4.558528676965293
253,agere,4.558430840920485
2625,fylde,4.558157454913802
7771,roger,4.557970255010251
835,besæd,4.557585652541906
3231,gøses,4.557579610425269
7785,roman,4.557431870708622
9081,stegt,4.557398114009673
5709,matte,4.557180056939827
11183,voves,4.5571045163781205
7748,rival,4.556698915537273
1450,damps,4.556532619026153
3732,hærke,4.556428102666135
1094,boyet,4.556371537430858
6569,omses,4.5562828885525075
9577,sølap,4.556271358599412
6234,nists,4.556144874979826
2481,foran,4.556048921397959
8619,slisk,4.555919122590194
1739,dunkl,4.55570080351487
6078,møgen,4.555396805991802
7779,roker,4.555189005021966
3745,hæves,4.554926240963309
2373,flint,4.5549241660634925
4360,kiket,4.554910754535986
2191,fedel,4.5548882935071315
1774,dybel,4.554708249795349
8340,skats,4.554694879847662
453,antik,4.554613167184265
8826,snuts,4.554584285252045
3804,høves,4.554147451780531
3976,isers,4.554136110196064
1051,boløs,4.554033781196606
7431,påled,4.553834648026652
3455,hivet,4.553829640176862
3559,hulks,4.553558796893798
3835,idyls,4.553316320228762
3944,intet,4.553177177958388
4362,kikse,4.553012705405041
3577,hunds,4.552890953576982
11537,ærter,4.5528369786788065
6187,nejer,4.552754557994092
11390,yngst,4.552734545630936
4686,korks,4.552723356685749
9237,stævn,4.552499983670757
2973,gnoms,4.551948608604082
4411,kjole,4.551824782808574
10186,tyrer,4.551562488889682
11690,ørhed,4.551511616987108
5174,lasks,4.551347772158798
10843,uvids,4.551095050639313
435,anriv,4.550918731099048
2569,fråde,4.550863654057633
11263,vånde,4.550616691824163
6053,mænge,4.550431686990357
10772,urrem,4.550339330599418
8139,seges,4.550165412609611
5554,længt,4.550143416249434
8159,sejne,4.5498641355692735
9546,sødyr,4.549647502057783
10557,udtal,4.549318618534355
5934,mulkt,4.549187685374642
1388,bøvet,4.549087732630653
4572,knold,4.548966140333669
7070,pifte,4.54886198179887
11644,ølbeg,4.548826404990028
3656,hyrde,4.548697963920853
10480,udmas,4.5485005682187465
3974,isene,4.548487594649616
1332,bælgs,4.548480146374879
3651,hylte,4.5484481167526125
9628,søulk,4.548444169529994
5234,lerer,4.548372692452567
921,bisol,4.548232996533836
1985,emten,4.5482317600816895
10504,udrak,4.54812549796432
6202,netop,4.547919474771047
8574,slags,4.547874477219996
1570,docer,4.547526911640859
1488,dejer,4.54751153754006
1028,bodme,4.547406772758473
3695,hædet,4.5473064738568265
593,bajen,4.547252190790872
2347,flagr,4.547239406333845
1467,datas,4.547233370117106
1347,bævet,4.54702918261356
1328,bægts,4.546812736878704
3057,grovt,4.546610692868432
1873,dølgt,4.5464586552607695
6867,opøse,4.546332992164834
10486,udnæs,4.546028289343105
10097,tuede,4.545899326910546
11259,våget,4.545828458009255
10100,tugte,4.545769870522502
10802,ustyr,4.545267401623322
2708,følge,4.545158944327331
535,aspes,4.544915173049651
5602,løjte,4.544801388531075
2622,fyger,4.544746149364354
10188,tyret,4.544463068340477
747,belav,4.544388183919666
793,berim,4.5440397860358175
3600,hvale,4.5435955995577055
958,blafs,4.543579241022315
139,aflir,4.5434668845104715
942,biåre,4.543404515394227
8399,skovl,4.543248137325572
2862,giger,4.543182720006728
10575,udveg,4.543138622473736
4369,kilke,4.543071175045053
10093,tudet,4.542780515329174
3885,ilede,4.542717720216527
4989,kysse,4.542665549689795
1641,drift,4.5424992887035165
9809,tilap,4.542144789292562
7020,patte,4.5420503748515
4998,kåbet,4.541934320004812
770,bemur,4.5419187056360135
5248,levne,4.5418291225387915
816,beske,4.541707980379154
5084,køjer,4.541672776045703
1579,dolds,4.5411567363580385
3006,gotte,4.541098067321024
11376,ympes,4.541066837373729
9412,syges,4.540762273310525
2299,fises,4.5406640992932905
3710,hælde,4.540606205547267
11653,ølfed,4.540598838162225
381,anden,4.540360495827985
691,bedyr,4.540265829461503
4533,knapt,4.540162966346312
11697,ørner,4.539717471182638
6150,natøl,4.539699114983559
7267,prang,4.539645504290481
1149,brugt,4.539323268415338
5880,morgn,4.539234673636219
41,aberi,4.539097335949072
2662,fælge,4.539093264786584
2262,films,4.5390487373158
3679,håner,4.538655738391215
4823,krøgt,4.538619571950416
2788,gausk,4.538421939534255
2590,fuldt,4.538127153357476
10735,unåde,4.537686501914932
11094,virer,4.537359394874342
5660,malør,4.53732603601139
2853,gevær,4.537033107098686
5798,mimes,4.536778550701768
440,ansat,4.53673553430904
9279,sumak,4.536451270678981
5827,mitra,4.536447511569015
3062,gruer,4.536165543970362
5414,lumpe,4.535859848163256
11262,vålke,4.535846773912756
4143,jukte,4.535831564515111
2088,evens,4.5356309599098
1805,dyses,4.535428360679618
1780,dybne,4.5353800735980485
7031,peber,4.535039002361155
5334,lodde,4.534599483160781
403,angås,4.534364368996418
8022,rønne,4.534268887237155
3521,hovet,4.534038002912253
5846,mofte,4.534009957667618
2354,flaps,4.534005840571569
2566,fryns,4.533655495732376
11539,ærtet,4.533469023438297
313,alhus,4.533453407095575
7410,påest,4.5334475541578545
10008,trist,4.533353862140753
10191,tyset,4.533222156519074
1311,bånde,4.53321818902205
8740,smækt,4.5331491594980955
10287,tøjen,4.53314626427227
1775,dyben,4.533110269383738
2158,farer,4.533043618368384
9008,sprøg,4.53241768274529
4926,kvidr,4.532324562482315
2342,flabs,4.532095249921956
2551,frisk,4.531949313831919
7935,råers,4.531631509145293
722,begør,4.531577982544633
782,benyt,4.531173173237061
11632,øjets,4.531022580648387
5302,linie,4.530897802415676
7158,plafs,4.530745020746407
720,begær,4.530642675709809
9031,spækt,4.5305521471085495
3010,grace,4.530391046937289
1750,durik,4.530352311775004
2403,flugs,4.530205852847179
3446,hinks,4.530173866885056
11052,vikar,4.530127211110749
2267,fimen,4.529920105036176
4644,koket,4.529827408921228
2228,fests,4.529826808056647
10852,uånds,4.529826748690072
8197,sesam,4.529689118718438
7859,runss,4.52941894160892
7629,rejen,4.529387216321821
7310,prøve,4.529025618749775
2966,gnirk,4.529005266303442
2762,ganen,4.528959651232852
3091,græsk,4.528888232597648
3409,heste,4.528838061825917
11581,ævent,4.5287300042011225
4975,kyngs,4.528679433953445
3701,hæger,4.5284787399505015
11251,våden,4.528135048732944
5639,majen,4.527972905735215
3731,hærge,4.527878611561572
7262,prajs,4.52778458750267
3370,helse,4.527712399836036
8221,sifon,4.527215224730692
5066,købde,4.527022939288069
9134,stols,4.526959376224225
1007,blæks,4.526860540661493
3759,høger,4.526753308888273
4544,knede,4.526665447161886
4246,kamps,4.526438868870536
4498,klyve,4.526287757994496
2355,flask,4.526241700479604
8457,skrøv,4.52607589949732
8232,sigts,4.526059975442045
11039,vifts,4.5259331887086836
9001,spryd,4.5257804064253815
9366,svirp,4.525390177286167
2766,gange,4.52538540417695
11071,vimst,4.52517084239058
10467,udlys,4.525115544062827
7829,ruger,4.524801464494772
3856,igået,4.524637258996923
5724,megen,4.524596447199993
968,blavr,4.523931774911535
8718,smugl,4.523893820988987
10837,uvant,4.523751658056814
3416,hibet,4.5235944597391935
6409,nøjet,4.523303717456162
7116,pinsk,4.523135032797505
11577,ætset,4.5230691380149075
1741,dunne,4.522950049508272
4004,islår,4.5228814250566325
976,blidn,4.522708275186897
11592,øbros,4.5224980491054065
8620,slods,4.522488052898218
9926,tonss,4.521920195969309
6919,osede,4.521739677643251
5926,muldn,4.521623034165799
9623,søtog,4.52135790019529
2415,flyts,4.521321729401131
8328,skals,4.521269669904882
10407,udhel,4.52120462685144
2351,flakt,4.521181509512902
8199,setøj,4.521092892849738
4100,javls,4.52104426814964
8591,sleje,4.52062159896694
8783,snevs,4.520560696148651
3859,iheks,4.520505793819154
2597,fumle,4.520336875028248
8161,sejrs,4.519915559604922
6371,nærer,4.51924033331455
2924,glimr,4.519215525214606
9431,synen,4.5190852271592465
4524,kløvs,4.518962646774851
3538,hugen,4.518400471135704
7955,rårne,4.518360398228398
10503,udrag,4.518233766444114
8781,snese,4.517464619005335
3333,havns,4.517422750372804
2974,gnubs,4.517225227520397
1908,eddas,4.517194453536383
5026,kæfte,4.516952652257359
1689,drøje,4.516908073624471
4034,istrø,4.516836616309128
1274,bygte,4.516726252849499
2344,fladn,4.516449415882122
8757,snaks,4.516058434727342
9897,toert,4.515773293104061
2532,foyer,4.515600661519758
3774,høker,4.515403111373237
2822,gemen,4.515054476717661
8845,snøvl,4.514814079160128
9141,stort,4.51480869395289
9727,tavet,4.514695683536826
945,bjale,4.5143771715249725
5817,mirer,4.514313376922717
7096,pilot,4.513932875955948
8454,skræv,4.5138634110681535
11458,årsag,4.513809072545928
8952,spens,4.513512237687165
10676,ulede,4.5132140487597
2063,espen,4.513204721778785
4157,junke,4.51318387251945
3958,irvej,4.5131533627540845
11156,volfs,4.51315052348217
7706,rikke,4.513116684735817
10982,vegre,4.513025421003038
7223,polit,4.512883131160171
9427,syløn,4.51282418314863
8125,savls,4.512275691532119
4259,kanss,4.512014715566129
1669,drybs,4.5118403203322295
8881,solis,4.511836666052907
7037,pegen,4.5118149819102475
10551,udsæt,4.511685585347027
9254,støvl,4.511320102613824
10175,tylte,4.511042386070225
5663,mamer,4.510943064756725
9285,sunds,4.51083853968779
962,blamr,4.510771262500256
2652,fægte,4.510619905310227
4456,kling,4.510475666609598
4907,kvagr,4.510344349782784
3067,grumt,4.510283949760764
4946,kvæde,4.510121584562664
7572,raper,4.509789439090396
9908,togts,4.509431542553658
4439,klejn,4.509393860196907
681,bedag,4.50924094409987
1671,dryps,4.509141455764342
10924,vanne,4.509038852458628
3578,hunge,4.508985585516738
7662,retor,4.508495297411832
1365,bøjes,4.5083910148150625
10508,udred,4.507845068627986
9091,stevs,4.507780289561019
11636,øjnte,4.507472842558729
5421,lunen,4.506621924422667
309,algod,4.506295361339047
9681,talæg,4.506003873269494
10768,uroer,4.50586637690066
1300,båden,4.505482382985693
2947,glødt,4.5053465904855425
1339,bænks,4.505270415210865
7482,pægls,4.505158412220137
2451,fnoks,4.505085570030631
5542,lækat,4.504912955232212
4195,jødet,4.504624020845562
9613,sørum,4.504506633243588
9377,svæld,4.504303240032858
3323,havde,4.50357187145624
9177,strøs,4.503060420047707
6802,opses,4.502996182615808
11123,vital,4.502897109940086
9480,sårug,4.501498565035931
625,bangl,4.501368404042574
644,barok,4.500919635978976
3408,herud,4.500824536611027
2028,enorm,4.500740767599711
1943,eksem,4.500465422623048
2394,flove,4.500291302286707
11093,virak,4.500286350201863
10128,turtl,4.499919704160087
4511,klæps,4.4998910441355005
6023,måned,4.499884976063586
6087,møjes,4.499567122879412
1867,døjet,4.499494079867667
8557,skøje,4.499386652970379
454,antog,4.499335556409958
715,beglo,4.499277748127851
6280,noten,4.499179767387423
4938,kvint,4.499108443180927
4852,kuket,4.498989464408421
10629,uføre,4.498901517042984
5910,mufle,4.498580374970157
3475,hobet,4.498222774766611
3250,hajer,4.498134323231923
8473,skuml,4.498036609933749
11199,vrikl,4.497957614913598
11074,vindl,4.497938613664719
2211,fejst,4.497831026717729
11162,volut,4.497680059482477
1640,dribl,4.497651630602503
11061,vilje,4.497585079670851
9052,staks,4.497373170108776
3977,isets,4.497308472177229
172,afpen,4.4972564483218
633,barbe,4.497220848673364
465,areal,4.497142688228909
3941,ingot,4.497063964909417
6093,mønks,4.496924484711688
7197,pløks,4.49684752908288
9408,syers,4.496840946074694
6195,nemte,4.496829448622963
3673,håers,4.496714859472313
5392,luede,4.4964398950569
1071,borer,4.496409282457557
11003,vende,4.496253512640987
8245,silos,4.496157569580019
825,besov,4.4961030107340525
4880,kunne,4.4960673374313975
719,begås,4.495536564726683
8434,skrus,4.495124873836789
8841,snøft,4.495116127215086
8451,skræm,4.494655128435465
7071,pifts,4.494570810619836
692,bedår,4.494563401012502
11332,værfe,4.494518009101061
8656,slåsr,4.494333031666742
8949,spejl,4.494131325863954
450,ansøg,4.493733173595699
7780,rokke,4.493607958390305
10959,vasko,4.49359821510391
8138,seers,4.493399879872426
7769,roeål,4.4933267528203205
4677,kopis,4.493184051252107
4135,jours,4.493106300837422
2563,fryds,4.49305225147983
10231,tårer,4.492868907545853
3149,gylpe,4.492641833057718
8348,skejd,4.4925589325376905
9328,svars,4.492460587994951
1767,dvask,4.492299085867368
2686,fæstn,4.491947566387015
10832,uturs,4.491366441038063
689,bedte,4.4913197266159814
3685,hårde,4.491309521973692
7322,pufte,4.4912703807489915
10624,ufrit,4.4910730146637565
11340,værps,4.4908540994470245
9487,såtid,4.490707248871061
11639,økses,4.490552716845772
2936,glufs,4.490358882919509
5149,landø,4.490326210560926
7634,rejse,4.490274366545866
6012,måden,4.489984018627474
8017,røjls,4.48972314600193
3527,hubre,4.489700218349719
3383,henil,4.48946515464918
4419,klaks,4.48940623080423
9332,sveds,4.489371268643642
4178,jæger,4.489275922754768
3378,henad,4.489018564807413
7182,plovs,4.488942690594937
3572,humse,4.488468216054251
2809,gefal,4.488270029968349
780,benig,4.4881916068314505
2726,gadde,4.487876636418843
2419,flåen,4.487693114022733
10233,tåret,4.487396440675285
1181,brødt,4.487282874565943
8946,spege,4.4871506415259335
10024,trost,4.487010845241224
3571,humre,4.486985189243516
11483,ægide,4.486967488837731
9548,søens,4.486912546814972
5751,menig,4.486548792105494
3848,iføre,4.486514188439679
3884,ildsø,4.486458978754177
9780,teste,4.486387855693154
5733,mejsl,4.4862376227944685
2731,gagen,4.486207127981475
6123,nakke,4.4861156542983585
5242,levde,4.486039725770841
3320,hauds,4.486037972290554
8501,skyld,4.486025254099883
